	competition	competition_rep	time	population	sample_rep	dilution	pop_size	density	Unnamed: 8
2276	8F-2	2	20	gfp	3	-2	4.056138264328094e+18	112888000.0	
2277	8F-2	2	20	gfp	3	-3	0.0	0.0	
2278	8F-2	2	20	rfp	1	-2	2.210453068718237e+17	6152000.0	
2279	8F-2	2	20	rfp	1	-3			
2280	8F-2	2	20	rfp	2	-2	2.0020553476752304e+17	5572000.0	
2281	8F-2	2	20	rfp	2	-3			
2282	8F-2	2	20	rfp	3	-2	2.0379859892343696e+17	5672000.0	
2283	8F-2	2	20	rfp	3	-3	0.0	0.0	
2284	8F-2	2	20	gfp-rfp	1	-2	1940254644193511.2	54000.0	
2285	8F-2	2	20	gfp-rfp	1	-3			
2286	8F-2	2	20	gfp-rfp	2	-2	1365364379247285.8	38000.0	
2287	8F-2	2	20	gfp-rfp	2	-3			
2288	8F-2	2	20	gfp-rfp	3	-2	1509086945483842.0	42000.0	
2289	8F-2	2	20	gfp-rfp	3	-3	0.0	0.0	
2290	8F-2	2	20	total	1	-2	4.5498971406337843e+18	126630000.0	
2291	8F-2	2	20	total	1	-3			
2292	8F-2	2	20	total	2	-2	4.0711572724998144e+18	113306000.0	
2293	8F-2	2	20	total	2	-3			
2294	8F-2	2	20	total	3	-2	4.262955037142499e+18	118644000.0	
2295	8F-2	2	20	total	3	-3	0.0	0.0	
2296	8F-3	2	20	gfp	1	-2	3.4662736066470984e+18	244502000.0	
2297	8F-3	2	20	gfp	1	-3			
2298	8F-3	2	20	gfp	2	-2	3.1051036104796175e+18	219026000.0	
2299	8F-3	2	20	gfp	2	-3			
2300	8F-3	2	20	gfp	3	-2	3.5304381302243487e+18	249028000.0	
2301	8F-3	2	20	gfp	3	-3	0.0	0.0	
2302	8F-3	2	20	rfp	1	-2	3.6142517986708134e+17	25494000.0	
2303	8F-3	2	20	rfp	1	-3			
2304	8F-3	2	20	rfp	2	-2	3.3556656497426125e+17	23670000.0	
2305	8F-3	2	20	rfp	2	-3			
2306	8F-3	2	20	rfp	3	-2	3.6939258204348755e+17	26056000.0	
2307	8F-3	2	20	rfp	3	-3	0.0	0.0	
2308	8F-3	2	20	gfp-rfp	1	-2	3771048005202936.0	266000.0	
2309	8F-3	2	20	gfp-rfp	1	-3			
2310	8F-3	2	20	gfp-rfp	2	-2	3544218050002759.0	250000.0	
2311	8F-3	2	20	gfp-rfp	2	-3			
2312	8F-3	2	20	gfp-rfp	3	-2	4508245359603510.0	318000.0	
2313	8F-3	2	20	gfp-rfp	3	-3	0.0	0.0	
2314	8F-3	2	20	total	1	-2	3.8352408825245855e+18	270528000.0	
2315	8F-3	2	20	total	1	-3			
2316	8F-3	2	20	total	2	-2	3.447758611553884e+18	243196000.0	
2317	8F-3	2	20	total	2	-3			
2318	8F-3	2	20	total	3	-2	3.9088472029870433e+18	275720000.0	
2319	8F-3	2	20	total	3	-3	0.0	0.0	
2320	WTctrl	2	20	gfp	1	-2	96578000.0	96578000.0	
2321	WTctrl	2	20	gfp	1	-3	105040000.0	105040000.0	
2322	WTctrl	2	20	gfp	2	-2	94174000.0	94174000.0	
2323	WTctrl	2	20	gfp	2	-3	95880000.0	95880000.0	
2324	WTctrl	2	20	gfp	3	-2	99938000.0	99938000.0	
2325	WTctrl	2	20	gfp	3	-3	89180000.0	89180000.0	
2326	WTctrl	2	20	gfp	4	-2	102608000.0	102608000.0	
2327	WTctrl	2	20	gfp	4	-3	92180000.0	92180000.0	
2328	WTctrl	2	20	gfp	5	-2	97748000.0	97748000.0	
2329	WTctrl	2	20	gfp	5	-3	81440000.0	81440000.0	
2330	WTctrl	2	20	gfp	6	-2	111276000.0	111276000.0	
2331	WTctrl	2	20	gfp	6	-3	95180000.0	95180000.0	
2332	WTctrl	2	20	gfp	7	-2	110782000.0	110782000.0	
2333	WTctrl	2	20	gfp	7	-3	88940000.0	88940000.0	
2334	WTctrl	2	20	gfp	8	-2	121690000.0	121690000.0	
2335	WTctrl	2	20	gfp	8	-3	99420000.0	99420000.0	
2336	WTctrl	2	20	total	1	-2	96578000.0	96578000.0	
2337	WTctrl	2	20	total	1	-3	105040000.0	105040000.0	
2338	WTctrl	2	20	total	2	-2	94174000.0	94174000.0	
2339	WTctrl	2	20	total	2	-3	95880000.0	95880000.0	
2340	WTctrl	2	20	total	3	-2	99938000.0	99938000.0	
2341	WTctrl	2	20	total	3	-3	89180000.0	89180000.0	
2342	WTctrl	2	20	total	4	-2	102608000.0	102608000.0	
2343	WTctrl	2	20	total	4	-3	92180000.0	92180000.0	
2344	WTctrl	2	20	total	5	-2	97748000.0	97748000.0	
2345	WTctrl	2	20	total	5	-3	81440000.0	81440000.0	
2346	WTctrl	2	20	total	6	-2	111276000.0	111276000.0	
2347	WTctrl	2	20	total	6	-3	95180000.0	95180000.0	
2348	WTctrl	2	20	total	7	-2	110782000.0	110782000.0	
2349	WTctrl	2	20	total	7	-3	88940000.0	88940000.0	
2350	WTctrl	2	20	total	8	-2	121690000.0	121690000.0	
2351	WTctrl	2	20	total	8	-3	99420000.0	99420000.0	
2352	2A-1	2	24	gfp	1	-2	8.678437125135245e+20	64126000.0	
2353	2A-1	2	24	gfp	1	-3			
2354	2A-1	2	24	gfp	2	-2	8.810252578459665e+20	65100000.0	
2355	2A-1	2	24	gfp	2	-3			
2356	2A-1	2	24	gfp	3	-2	9.275531355183848e+20	68538000.0	
2357	2A-1	2	24	gfp	3	-3	8.655971657730878e+20	63960000.0	
2358	2A-1	2	24	rfp	1	-2	2.671495943145834e+19	1974000.0	
2359	2A-1	2	24	rfp	1	-3			
2360	2A-1	2	24	rfp	2	-2	2.449547951921965e+19	1810000.0	
2361	2A-1	2	24	rfp	2	-3			
2362	2A-1	2	24	rfp	3	-2	2.7662298418389488e+19	2044000.0	
2363	2A-1	2	24	rfp	3	-3	2.896150617189506e+19	2140000.0	
2364	2A-1	2	24	gfp-rfp	1	-2	1.6240096918819658e+17	12000.0	
2365	2A-1	2	24	gfp-rfp	1	-3			
2366	2A-1	2	24	gfp-rfp	2	-2	1.6240096918819658e+17	12000.0	
2367	2A-1	2	24	gfp-rfp	2	-3			
2368	2A-1	2	24	gfp-rfp	3	-2	1.0826731279213106e+17	8000.0	
2369	2A-1	2	24	gfp-rfp	3	-3	0.0	0.0	
2370	2A-1	2	24	total	1	-2	8.948834738833592e+20	66124000.0	
2371	2A-1	2	24	total	1	-3			
2372	2A-1	2	24	total	2	-2	9.058455393035625e+20	66934000.0	
2373	2A-1	2	24	total	2	-3			
2374	2A-1	2	24	total	3	-2	9.554319685623585e+20	70598000.0	
2375	2A-1	2	24	total	3	-3	8.945586719449829e+20	66100000.0	
2376	2A-2	2	24	gfp	1	-2	4.878991395868969e+20	43792000.0	
2377	2A-2	2	24	gfp	1	-3			
2378	2A-2	2	24	gfp	2	-2	5.667794352636239e+20	50872000.0	
2379	2A-2	2	24	gfp	2	-3			
2380	2A-2	2	24	gfp	3	-2	6.658477388169371e+20	59764000.0	
2381	2A-2	2	24	gfp	3	-3	6.809553208702763e+20	61120000.0	
2382	2A-2	2	24	rfp	1	-2	4.538959386821835e+19	4074000.0	
2383	2A-2	2	24	rfp	1	-3			
2384	2A-2	2	24	rfp	2	-2	4.868741413944875e+19	4370000.0	
2385	2A-2	2	24	rfp	2	-3			
2386	2A-2	2	24	rfp	3	-2	5.809065842633541e+19	5214000.0	
2387	2A-2	2	24	rfp	3	-3	7.1304222080657195e+19	6400000.0	
2388	2A-2	2	24	gfp-rfp	1	-2	1.3369541640123226e+17	12000.0	
2389	2A-2	2	24	gfp-rfp	1	-3			
2390	2A-2	2	24	gfp-rfp	2	-2	1.5597798580143763e+17	14000.0	
2391	2A-2	2	24	gfp-rfp	2	-3			
2392	2A-2	2	24	gfp-rfp	3	-2	2.4510826340225914e+17	22000.0	
2393	2A-2	2	24	gfp-rfp	3	-3	0.0	0.0	
2394	2A-2	2	24	total	1	-2	5.335561242879177e+20	47890000.0	
2395	2A-2	2	24	total	1	-3			
2396	2A-2	2	24	total	2	-2	6.157788053746756e+20	55270000.0	
2397	2A-2	2	24	total	2	-3			
2398	2A-2	2	24	total	3	-2	7.24428613770077e+20	65022000.0	
2399	2A-2	2	24	total	3	-3	7.522595429509334e+20	67520000.0	
2400	2A-3	2	24	gfp	1	-2	5.366082546865349e+20	57550000.0	
2401	2A-3	2	24	gfp	1	-3			
2402	2A-3	2	24	gfp	2	-2	5.30379682764196e+20	56882000.0	
2403	2A-3	2	24	gfp	2	-3			
2404	2A-3	2	24	gfp	3	-2	5.3946146278269616e+20	57856000.0	
2405	2A-3	2	24	gfp	3	-3	5.217827616378539e+20	55960000.0	
2406	2A-3	2	24	rfp	1	-2	1.0872028235699387e+20	11660000.0	
2407	2A-3	2	24	rfp	1	-3			
2408	2A-3	2	24	rfp	2	-2	1.0161523474498449e+20	10898000.0	
2409	2A-3	2	24	rfp	2	-3			
2410	2A-3	2	24	rfp	3	-2	9.86501361352483e+19	10580000.0	
2411	2A-3	2	24	rfp	3	-3	8.76475689670448e+19	9400000.0	
2412	2A-3	2	24	gfp-rfp	1	-2	2.0513260822074314e+17	22000.0	
2413	2A-3	2	24	gfp-rfp	1	-3			
2414	2A-3	2	24	gfp-rfp	2	-2	3.916167975123278e+17	42000.0	
2415	2A-3	2	24	gfp-rfp	2	-3			
2416	2A-3	2	24	gfp-rfp	3	-2	4.102652164414863e+17	44000.0	
2417	2A-3	2	24	gfp-rfp	3	-3	1.8648418929158467e+17	20000.0	
2418	2A-3	2	24	total	1	-2	6.457388022599702e+20	69254000.0	
2419	2A-3	2	24	total	1	-3			
2420	2A-3	2	24	total	2	-2	6.327781511042052e+20	67864000.0	
2421	2A-3	2	24	total	2	-3			
2422	2A-3	2	24	total	3	-2	6.389321293508275e+20	68524000.0	
2423	2A-3	2	24	total	3	-3	6.09803298983482e+20	65400000.0	
2424	2B-1	2	24	gfp	1	-2	1.4113394748073918e+21	78966000.0	
2425	2B-1	2	24	gfp	1	-3			
2426	2B-1	2	24	gfp	2	-2	1.498665725015189e+21	83852000.0	
2427	2B-1	2	24	gfp	2	-3			
2428	2B-1	2	24	gfp	3	-2	1.521650079859075e+21	85138000.0	
2429	2B-1	2	24	gfp	3	-3	1.467352669271419e+21	82100000.0	
2430	2B-1	2	24	rfp	1	-2	9.651284304586678e+17	54000.0	
2431	2B-1	2	24	rfp	1	-3			
2432	2B-1	2	24	rfp	2	-2	9.651284304586678e+17	54000.0	
2433	2B-1	2	24	rfp	2	-3			
2434	2B-1	2	24	rfp	3	-2	7.149099484879021e+17	40000.0	
2435	2B-1	2	24	rfp	3	-3	2.502184819707657e+18	140000.0	
2436	2B-1	2	24	gfp-rfp	1	-2	0.0	0.0	
2437	2B-1	2	24	gfp-rfp	1	-3			
2438	2B-1	2	24	gfp-rfp	2	-2	0.0	0.0	
2439	2B-1	2	24	gfp-rfp	2	-3			
2440	2B-1	2	24	gfp-rfp	3	-2	0.0	0.0	
2441	2B-1	2	24	gfp-rfp	3	-3	3.5745497424395104e+17	20000.0	
2442	2B-1	2	24	total	1	-2	1.4123046032378505e+21	79020000.0	
2443	2B-1	2	24	total	1	-3			
2444	2B-1	2	24	total	2	-2	1.4996308534456479e+21	83906000.0	
2445	2B-1	2	24	total	2	-3			
2446	2B-1	2	24	total	3	-2	1.5223649898075629e+21	85178000.0	
2447	2B-1	2	24	total	3	-3	1.4705697640396145e+21	82280000.0	
2448	2B-2	2	24	gfp	1	-2	8.09070766731398e+20	82834000.0	
2449	2B-2	2	24	gfp	1	-3			
2450	2B-2	2	24	gfp	2	-2	8.437254143442501e+20	86382000.0	
2451	2B-2	2	24	gfp	2	-3			
2452	2B-2	2	24	gfp	3	-2	9.270801952709922e+20	94916000.0	
2453	2B-2	2	24	gfp	3	-3	8.669522328401246e+20	88760000.0	
2454	2B-2	2	24	rfp	1	-2	1.4846410476757427e+18	152000.0	
2455	2B-2	2	24	rfp	1	-3			
2456	2B-2	2	24	rfp	2	-2	1.3088282920299313e+18	134000.0	
2457	2B-2	2	24	rfp	2	-3			
2458	2B-2	2	24	rfp	3	-2	1.3674325439118684e+18	140000.0	
2459	2B-2	2	24	rfp	3	-3	1.9534750627312404e+18	200000.0	
2460	2B-2	2	24	gfp-rfp	1	-2	0.0	0.0	
2461	2B-2	2	24	gfp-rfp	1	-3			
2462	2B-2	2	24	gfp-rfp	2	-2	1.9534750627312404e+16	2000.0	
2463	2B-2	2	24	gfp-rfp	2	-3			
2464	2B-2	2	24	gfp-rfp	3	-2	0.0	0.0	
2465	2B-2	2	24	gfp-rfp	3	-3	0.0	0.0	
2466	2B-2	2	24	total	1	-2	8.105554077790738e+20	82986000.0	
2467	2B-2	2	24	total	1	-3			
2468	2B-2	2	24	total	2	-2	8.450733121375346e+20	86520000.0	
2469	2B-2	2	24	total	2	-3			
2470	2B-2	2	24	total	3	-2	9.28447627814904e+20	95056000.0	
2471	2B-2	2	24	total	3	-3	8.689057079028558e+20	88960000.0	
2472	2B-3	2	24	gfp	1	-2	3.95469446385547e+20	65508000.0	
2473	2B-3	2	24	gfp	1	-3			
2474	2B-3	2	24	gfp	2	-2	3.865588873261182e+20	64032000.0	
2475	2B-3	2	24	gfp	2	-3			
2476	2B-3	2	24	gfp	3	-2	4.28431270548475e+20	70968000.0	
2477	2B-3	2	24	gfp	3	-3	4.510819599732563e+20	74720000.0	
2478	2B-3	2	24	rfp	1	-2	1.1832449699512612e+18	196000.0	
2479	2B-3	2	24	rfp	1	-3			
2480	2B-3	2	24	rfp	2	-2	9.65914261184703e+17	160000.0	
2481	2B-3	2	24	rfp	2	-3			
2482	2B-3	2	24	rfp	3	-2	1.0383578307735557e+18	172000.0	
2483	2B-3	2	24	rfp	3	-3	2.535524935609845e+18	420000.0	
2484	2B-3	2	24	gfp-rfp	1	-2	0.0	0.0	
2485	2B-3	2	24	gfp-rfp	1	-3			
2486	2B-3	2	24	gfp-rfp	2	-2	0.0	0.0	
2487	2B-3	2	24	gfp-rfp	2	-3			
2488	2B-3	2	24	gfp-rfp	3	-2	2.4147856529617576e+16	4000.0	
2489	2B-3	2	24	gfp-rfp	3	-3	0.0	0.0	
2490	2B-3	2	24	total	1	-2	3.9665269135549825e+20	65704000.0	
2491	2B-3	2	24	total	1	-3			
2492	2B-3	2	24	total	2	-2	3.875248015873029e+20	64192000.0	
2493	2B-3	2	24	total	2	-3			
2494	2B-3	2	24	total	3	-2	4.2951792409230783e+20	71148000.0	
2495	2B-3	2	24	total	3	-3	4.536174849088662e+20	75140000.0	
2496	2C-1	2	24	gfp	1	-2	2.49952583194152e+21	83758000.0	
2497	2C-1	2	24	gfp	1	-3			
2498	2C-1	2	24	gfp	2	-2	2.5011969970432267e+21	83814000.0	
2499	2C-1	2	24	gfp	2	-3			
2500	2C-1	2	24	gfp	3	-2	2.757899893558914e+21	92416000.0	
2501	2C-1	2	24	gfp	3	-3	2.76458455396574e+21	92640000.0	
2502	2C-1	2	24	rfp	1	-2	3.581068075085155e+17	12000.0	
2503	2C-1	2	24	rfp	1	-3			
2504	2C-1	2	24	rfp	2	-2	1.7905340375425776e+17	6000.0	
2505	2C-1	2	24	rfp	2	-3			
2506	2C-1	2	24	rfp	3	-2	5.968446791808592e+16	2000.0	
2507	2C-1	2	24	rfp	3	-3	5.968446791808592e+18	200000.0	
2508	2C-1	2	24	gfp-rfp	1	-2	5.968446791808592e+16	2000.0	
2509	2C-1	2	24	gfp-rfp	1	-3			
2510	2C-1	2	24	gfp-rfp	2	-2	0.0	0.0	
2511	2C-1	2	24	gfp-rfp	2	-3			
2512	2C-1	2	24	gfp-rfp	3	-2	0.0	0.0	
2513	2C-1	2	24	gfp-rfp	3	-3	0.0	0.0	
2514	2C-1	2	24	total	1	-2	2.5000033076848645e+21	83774000.0	
2515	2C-1	2	24	total	1	-3			
2516	2C-1	2	24	total	2	-2	2.501376050446981e+21	83820000.0	
2517	2C-1	2	24	total	2	-3			
2518	2C-1	2	24	total	3	-2	2.7579595780268323e+21	92418000.0	
2519	2C-1	2	24	total	3	-3	2.7705530007575483e+21	92840000.0	
2520	2C-2	2	24	gfp	1	-2	2.0230041022598388e+21	94818000.0	
2521	2C-2	2	24	gfp	1	-3			
2522	2C-2	2	24	gfp	2	-2	2.0169021050309758e+21	94532000.0	
2523	2C-2	2	24	gfp	2	-3			
2524	2C-2	2	24	gfp	3	-2	2.028850071632945e+21	95092000.0	
2525	2C-2	2	24	gfp	3	-3	1.9522124001431716e+21	91500000.0	
2526	2C-2	2	24	rfp	1	-2	1.7068523717098768e+17	8000.0	
2527	2C-2	2	24	rfp	1	-3			
2528	2C-2	2	24	rfp	2	-2	5.5472702080570995e+17	26000.0	
2529	2C-2	2	24	rfp	2	-3			
2530	2C-2	2	24	rfp	3	-2	4.693844022202161e+17	22000.0	
2531	2C-2	2	24	rfp	3	-3	5.120557115129631e+18	240000.0	
2532	2C-2	2	24	gfp-rfp	1	-2	0.0	0.0	
2533	2C-2	2	24	gfp-rfp	1	-3			
2534	2C-2	2	24	gfp-rfp	2	-2	4.267130929274692e+16	2000.0	
2535	2C-2	2	24	gfp-rfp	2	-3			
2536	2C-2	2	24	gfp-rfp	3	-2	0.0	0.0	
2537	2C-2	2	24	gfp-rfp	3	-3	0.0	0.0	
2538	2C-2	2	24	total	1	-2	2.02317478749701e+21	94826000.0	
2539	2C-2	2	24	total	1	-3			
2540	2C-2	2	24	total	2	-2	2.017542174670367e+21	94562000.0	
2541	2C-2	2	24	total	2	-3			
2542	2C-2	2	24	total	3	-2	2.0293194560351652e+21	95114000.0	
2543	2C-2	2	24	total	3	-3	1.9573329572583013e+21	91740000.0	
2544	2C-3	2	24	gfp	1	-2	6.892772916347905e+20	113914000.0	
2545	2C-3	2	24	gfp	1	-3			
2546	2C-3	2	24	gfp	2	-2	6.232745466065034e+20	103006000.0	
2547	2C-3	2	24	gfp	2	-3			
2548	2C-3	2	24	gfp	3	-2	7.506813855609967e+20	124062000.0	
2549	2C-3	2	24	gfp	3	-3	7.70879145269873e+20	127400000.0	
2550	2C-3	2	24	rfp	1	-2	3.630514027958585e+16	6000.0	
2551	2C-3	2	24	rfp	1	-3			
2552	2C-3	2	24	rfp	2	-2	1.3311884769181478e+17	22000.0	
2553	2C-3	2	24	rfp	2	-3			
2554	2C-3	2	24	rfp	3	-2	8.471199398570032e+16	14000.0	
2555	2C-3	2	24	rfp	3	-3	1.0891542083875756e+18	180000.0	
2556	2C-3	2	24	gfp-rfp	1	-2	0.0	0.0	
2557	2C-3	2	24	gfp-rfp	1	-3			
2558	2C-3	2	24	gfp-rfp	2	-2	0.0	0.0	
2559	2C-3	2	24	gfp-rfp	2	-3			
2560	2C-3	2	24	gfp-rfp	3	-2	1.2101713426528618e+16	2000.0	
2561	2C-3	2	24	gfp-rfp	3	-3	0.0	0.0	
2562	2C-3	2	24	total	1	-2	6.8931359677507e+20	113920000.0	
2563	2C-3	2	24	total	1	-3			
2564	2C-3	2	24	total	2	-2	6.234076654541951e+20	103028000.0	
2565	2C-3	2	24	total	2	-3			
2566	2C-3	2	24	total	3	-2	7.507903009818355e+20	124080000.0	
2567	2C-3	2	24	total	3	-3	7.719682994782605e+20	127580000.0	
2568	4D-2	2	24	gfp	1	-2	7.580722672286741e+20	44654000.0	
2569	4D-2	2	24	gfp	1	-3			
2570	4D-2	2	24	gfp	2	-2	9.310975851754346e+20	54846000.0	
2571	4D-2	2	24	gfp	2	-3			
2572	4D-2	2	24	gfp	3	-2	8.827822344222478e+20	52000000.0	
2573	4D-2	2	24	gfp	3	-3	8.393221859583833e+20	49440000.0	
2574	4D-2	2	24	rfp	1	-2	4.0574029620561e+19	2390000.0	
2575	4D-2	2	24	rfp	1	-3			
2576	4D-2	2	24	rfp	2	-2	4.845116340463645e+19	2854000.0	
2577	4D-2	2	24	rfp	2	-3			
2578	4D-2	2	24	rfp	3	-2	4.631211414430561e+19	2728000.0	
2579	4D-2	2	24	rfp	3	-3	4.481817497836027e+19	2640000.0	
2580	4D-2	2	24	gfp-rfp	1	-2	6.790632572478829e+16	4000.0	
2581	4D-2	2	24	gfp-rfp	1	-3			
2582	4D-2	2	24	gfp-rfp	2	-2	2.7162530289915315e+17	16000.0	
2583	4D-2	2	24	gfp-rfp	2	-3			
2584	4D-2	2	24	gfp-rfp	3	-2	3.3953162862394144e+16	2000.0	
2585	4D-2	2	24	gfp-rfp	3	-3	0.0	0.0	
2586	4D-2	2	24	total	1	-2	7.987821095006848e+20	47052000.0	
2587	4D-2	2	24	total	1	-3			
2588	4D-2	2	24	total	2	-2	9.800919991858693e+20	57732000.0	
2589	4D-2	2	24	total	2	-3			
2590	4D-2	2	24	total	3	-2	9.291622548922782e+20	54732000.0	
2591	4D-2	2	24	total	3	-3	8.841403609367435e+20	52080000.0	
2592	4D-3	2	24	gfp	1	-2	4.5704895508891494e+20	60810000.0	
2593	4D-3	2	24	gfp	1	-3			
2594	4D-3	2	24	gfp	2	-2	4.722463401767259e+20	62832000.0	
2595	4D-3	2	24	gfp	2	-3			
2596	4D-3	2	24	gfp	3	-2	5.8286706902064385e+20	77550000.0	
2597	4D-3	2	24	gfp	3	-3	5.835435104933951e+20	77640000.0	
2598	4D-3	2	24	rfp	1	-2	5.766287754386047e+19	7672000.0	
2599	4D-3	2	24	rfp	1	-3			
2600	4D-3	2	24	rfp	2	-2	5.955691366756391e+19	7924000.0	
2601	4D-3	2	24	rfp	2	-3			
2602	4D-3	2	24	rfp	3	-2	7.376218459533976e+19	9814000.0	
2603	4D-3	2	24	rfp	3	-3	7.831689051186471e+19	10420000.0	
2604	4D-3	2	24	gfp-rfp	1	-2	2.705765891004923e+17	36000.0	
2605	4D-3	2	24	gfp-rfp	1	-3			
2606	4D-3	2	24	gfp-rfp	2	-2	1.8038439273366154e+17	24000.0	
2607	4D-3	2	24	gfp-rfp	2	-3			
2608	4D-3	2	24	gfp-rfp	3	-2	5.1108911274537434e+17	68000.0	
2609	4D-3	2	24	gfp-rfp	3	-3	0.0	0.0	
2610	4D-3	2	24	total	1	-2	5.152529858109764e+20	68554000.0	
2611	4D-3	2	24	total	1	-3			
2612	4D-3	2	24	total	2	-2	5.321640226297571e+20	70804000.0	
2613	4D-3	2	24	total	2	-3			
2614	4D-3	2	24	total	3	-2	6.576514318414744e+20	87500000.0	
2615	4D-3	2	24	total	3	-3	6.618604010052598e+20	88060000.0	
2616	4E-2	2	24	gfp	1	-2	1.2390676492923246e+21	83712000.0	
2617	4E-2	2	24	gfp	1	-3			
2618	4E-2	2	24	gfp	2	-2	1.1692931259412635e+21	78998000.0	
2619	4E-2	2	24	gfp	2	-3			
2620	4E-2	2	24	gfp	3	-2	1.2260718852910025e+21	82834000.0	
2621	4E-2	2	24	gfp	3	-3	1.226160694612196e+21	82840000.0	
2622	4E-2	2	24	rfp	1	-2	1.3913460320321876e+18	94000.0	
2623	4E-2	2	24	rfp	1	-3			
2624	4E-2	2	24	rfp	2	-2	1.9242019591934513e+18	130000.0	
2625	4E-2	2	24	rfp	2	-3			
2626	4E-2	2	24	rfp	3	-2	2.0130112803869952e+18	136000.0	
2627	4E-2	2	24	rfp	3	-3	3.25634177709661e+18	220000.0	
2628	4E-2	2	24	gfp-rfp	1	-2	0.0	0.0	
2629	4E-2	2	24	gfp-rfp	1	-3			
2630	4E-2	2	24	gfp-rfp	2	-2	2.960310706451463e+16	2000.0	
2631	4E-2	2	24	gfp-rfp	2	-3			
2632	4E-2	2	24	gfp-rfp	3	-2	2.960310706451463e+16	2000.0	
2633	4E-2	2	24	gfp-rfp	3	-3	0.0	0.0	
2634	4E-2	2	24	total	1	-2	1.2404589953243567e+21	83806000.0	
2635	4E-2	2	24	total	1	-3			
2636	4E-2	2	24	total	2	-2	1.171276534114586e+21	79132000.0	
2637	4E-2	2	24	total	2	-3			
2638	4E-2	2	24	total	3	-2	1.2281441027855187e+21	82974000.0	
2639	4E-2	2	24	total	3	-3	1.2294170363892927e+21	83060000.0	
2640	4E-3	2	24	gfp	1	-2	7.371200540046446e+20	60766000.0	
2641	4E-3	2	24	gfp	1	-3			
2642	4E-3	2	24	gfp	2	-2	9.278352810898734e+20	76488000.0	
2643	4E-3	2	24	gfp	2	-3			
2644	4E-3	2	24	gfp	3	-2	1.0019524441410596e+21	82598000.0	
2645	4E-3	2	24	gfp	3	-3	1.0296341734508479e+21	84880000.0	
2646	4E-3	2	24	rfp	1	-2	2.5716593399102234e+18	212000.0	
2647	4E-3	2	24	rfp	1	-3			
2648	4E-3	2	24	rfp	2	-2	2.9840952717826176e+18	246000.0	
2649	4E-3	2	24	rfp	2	-3			
2650	4E-3	2	24	rfp	3	-2	2.741485900092974e+18	226000.0	
2651	4E-3	2	24	rfp	3	-3	8.49132800913753e+18	700000.0	
2652	4E-3	2	24	gfp-rfp	1	-2	2.4260937168964372e+16	2000.0	
2653	4E-3	2	24	gfp-rfp	1	-3			
2654	4E-3	2	24	gfp-rfp	2	-2	0.0	0.0	
2655	4E-3	2	24	gfp-rfp	2	-3			
2656	4E-3	2	24	gfp-rfp	3	-2	0.0	0.0	
2657	4E-3	2	24	gfp-rfp	3	-3	0.0	0.0	
2658	4E-3	2	24	total	1	-2	7.397402352188928e+20	60982000.0	
2659	4E-3	2	24	total	1	-3			
2660	4E-3	2	24	total	2	-2	9.30819376361656e+20	76734000.0	
2661	4E-3	2	24	total	2	-3			
2662	4E-3	2	24	total	3	-2	1.0046939300411525e+21	82824000.0	
2663	4E-3	2	24	total	3	-3	1.0381255014599855e+21	85580000.0	
2664	8F-2	2	24	gfp	1	-2	1.3236414704712894e+21	85466000.0	
2665	8F-2	2	24	gfp	1	-3			
2666	8F-2	2	24	gfp	2	-2	1.436699092618581e+21	92766000.0	
2667	8F-2	2	24	gfp	2	-3			
2668	8F-2	2	24	gfp	3	-2	1.7149757165559142e+21	110734000.0	
2669	8F-2	2	24	gfp	3	-3	1.7977710655969307e+21	116080000.0	
2670	8F-2	2	24	rfp	1	-2	4.190875692199599e+19	2706000.0	
2671	8F-2	2	24	rfp	1	-3			
2672	8F-2	2	24	rfp	2	-2	4.553279576890917e+19	2940000.0	
2673	8F-2	2	24	rfp	2	-3			
2674	8F-2	2	24	rfp	3	-2	5.11082401487756e+19	3300000.0	
2675	8F-2	2	24	rfp	3	-3	5.482520306868655e+19	3540000.0	
2676	8F-2	2	24	gfp-rfp	1	-2	2.1682283699480557e+17	14000.0	
2677	8F-2	2	24	gfp-rfp	1	-3			
2678	8F-2	2	24	gfp-rfp	2	-2	5.2656974698738496e+17	34000.0	
2679	8F-2	2	24	gfp-rfp	2	-3			
2680	8F-2	2	24	gfp-rfp	3	-2	3.407216009918373e+17	22000.0	
2681	8F-2	2	24	gfp-rfp	3	-3	0.0	0.0	
2682	8F-2	2	24	total	1	-2	1.365983873067275e+21	88200000.0	
2683	8F-2	2	24	total	1	-3			
2684	8F-2	2	24	total	2	-2	1.483285027881465e+21	95774000.0	
2685	8F-2	2	24	total	2	-3			
2686	8F-2	2	24	total	3	-2	1.7667653999066735e+21	114078000.0	
2687	8F-2	2	24	total	3	-3	1.8525962686656173e+21	119620000.0	
2688	8F-3	2	24	gfp	1	-2	6.791865079950444e+20	59406000.0	
2689	8F-3	2	24	gfp	1	-3			
2690	8F-3	2	24	gfp	2	-2	7.475784833986459e+20	65388000.0	
2691	8F-3	2	24	gfp	2	-3			
2692	8F-3	2	24	gfp	3	-2	8.052692068835295e+20	70434000.0	
2693	8F-3	2	24	gfp	3	-3	8.29347023700645e+20	72540000.0	
2694	8F-3	2	24	rfp	1	-2	4.440562227809905e+19	3884000.0	
2695	8F-3	2	24	rfp	1	-3			
2696	8F-3	2	24	rfp	2	-2	5.005350523520022e+19	4378000.0	
